Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Yes,347,Software,7,4,Other,1,7353,2,Female,157,3,3,Healthcare Representative,1,Divorced,26308.0,499852.0,3,Y,Yes,15,3,2,80,3,37,4,3,34,27,34,24
43,Yes,No,1091,Human Resources,47,4,Marketing,1,5689,3,Female,34,1,5,Sales Executive,4,Single,31081.0,683782.0,8,Y,No,35,2,4,80,2,24,1,4,22,21,6,15
21,Yes,No,339,Sales,13,1,Other,1,6614,4,Female,116,1,5,Developer,2,Married,3531.0,105930.0,3,Y,No,15,2,1,80,2,13,2,4,5,1,5,4
39,No,Yes,234,Sales,13,4,Technical Degree,1,6603,4,Female,121,1,1,Human Resources,3,Married,17879.0,17879.0,4,Y,No,23,1,1,80,3,31,5,3,10,9,3,2
48,Yes,No,475,Human Resources,4,5,Other,1,2510,1,Female,33,4,5,Laboratory Technician,2,Single,2344.0,49224.0,6,Y,No,44,3,3,80,1,21,6,4,3,2,3,3
19,Yes,Yes,1259,Human Resources,50,3,Life Sciences,1,1326,2,Female,94,4,2,Sales Executive,3,Divorced,30517.0,30517.0,6,Y,No,39,1,2,80,2,9,3,3,1,1,1,1
54,No,No,591,Human Resources,28,2,Marketing,1,3953,3,Male,114,3,2,Human Resources,1,Single,35667.0,1070010.0,8,Y,Yes,27,2,1,80,1,22,2,1,7,7,2,3
42,Yes,Yes,1375,Sales,16,4,Life Sciences,1,9124,2,Male,65,4,5,Human Resources,4,Single,39905.0,838005.0,2,Y,Yes,39,4,4,80,1,21,6,3,4,3,4,2
32,Yes,Yes,1330,Software,10,5,Medical,1,8952,3,Male,141,2,2,Healthcare Representative,2,Single,10855.0,97695.0,4,Y,Yes,40,2,2,80,1,8,6,4,8,4,2,4
18,No,No,304,Support,16,1,Life Sciences,1,9373,1,Female,135,1,1,Sales Executive,2,Married,26023.0,650575.0,8,Y,No,11,4,4,80,2,15,3,1,8,5,3,4
25,Yes,Yes,914,Support,6,4,Medical,1,9842,3,Female,104,2,3,Sales Executive,2,Single,50824.0,559064.0,7,Y,Yes,35,4,4,80,2,27,1,1,5,1,4,1
53,Yes,Yes,579,Support,50,5,Human Resources,1,6239,1,Male,57,1,2,Sales Representative,1,Divorced,47586.0,761376.0,7,Y,No,34,1,3,80,3,25,6,2,15,3,9,1
18,Yes,No,1498,Sales,13,4,Human Resources,1,7081,1,Female,188,1,5,Manager,2,Divorced,36886.0,36886.0,0,Y,Yes,27,4,4,80,2,34,6,2,29,23,17,10
45,No,No,1415,Software,40,1,Technical Degree,1,9606,4,Male,149,4,3,Manager,4,Divorced,28133.0,309463.0,6,Y,No,33,4,1,80,3,7,6,4,6,5,6,2
26,No,No,702,Software,10,4,Technical Degree,1,197,1,Male,183,4,2,Manufacturing Director,3,Divorced,43879.0,131637.0,5,Y,Yes,41,4,1,80,2,32,1,2,26,24,1,7
31,Yes,Yes,514,Software,46,3,Human Resources,1,4942,2,Female,116,1,1,Human Resources,1,Married,12819.0,282018.0,6,Y,No,6,3,1,80,3,27,2,4,23,2,2,21
50,Yes,Yes,1177,Sales,45,2,Other,1,2150,1,Female,197,3,4,Human Resources,4,Single,24135.0,289620.0,2,Y,No,30,2,1,80,2,27,6,3,4,3,4,4
56,No,No,314,Support,15,2,Human Resources,1,9404,3,Male,43,4,2,Manufacturing Director,3,Single,24690.0,296280.0,2,Y,Yes,11,1,3,80,1,25,3,4,16,2,8,8
18,Yes,Yes,184,Support,5,3,Life Sciences,1,714,4,Male,104,2,3,Human Resources,2,Married,41661.0,833220.0,2,Y,Yes,36,1,2,80,3,14,4,4,6,4,3,6
44,Yes,No,1021,Hardware,48,5,Technical Degree,1,2575,3,Female,75,4,3,Laboratory Technician,4,Divorced,9584.0,249184.0,6,Y,No,48,1,4,80,1,31,3,1,14,5,11,7
36,Yes,Yes,565,Hardware,9,5,Other,1,9872,3,Male,97,2,4,Manufacturing Director,3,Single,28114.0,730964.0,4,Y,Yes,39,2,4,80,2,11,4,1,10,6,1,3
31,Yes,Yes,789,Research & Development,19,1,Other,1,6705,4,Male,119,2,2,Human Resources,2,Married,44647.0,267882.0,1,Y,No,2,2,2,80,1,13,3,4,6,6,2,6
24,Yes,No,1224,Sales,38,1,Human Resources,1,1418,3,Female,80,3,3,Healthcare Representative,4,Divorced,47941.0,1390289.0,2,Y,Yes,45,2,3,80,3,38,5,2,23,16,10,11
28,No,Yes,513,Sales,25,5,Medical,1,2558,4,Female,172,2,2,Manager,1,Married,38152.0,953800.0,6,Y,Yes,18,4,1,80,3,37,6,3,9,9,3,6
51,No,Yes,757,Software,30,4,Medical,1,4935,2,Female,106,3,5,Manufacturing Director,2,Married,46831.0,515141.0,3,Y,Yes,2,4,2,80,1,22,6,4,18,9,3,7
32,Yes,Yes,277,Human Resources,21,1,Human Resources,1,3088,1,Male,47,4,1,Sales Executive,4,Single,12894.0,77364.0,2,Y,No,21,1,1,80,4,26,2,2,17,3,10,1
56,Yes,No,622,Support,25,4,Medical,1,624,1,Female,133,4,4,Healthcare Representative,2,Single,34647.0,450411.0,0,Y,Yes,45,1,2,80,3,32,5,1,8,6,7,6
19,No,Yes,1157,Sales,23,5,Marketing,1,2155,4,Male,46,1,5,Sales Representative,1,Divorced,49217.0,442953.0,1,Y,No,28,2,1,80,1,17,2,2,10,4,2,5
24,Yes,Yes,247,Hardware,19,3,Medical,1,2693,4,Male,55,3,2,Research Director,2,Single,24235.0,24235.0,5,Y,No,13,2,2,80,1,2,2,2,1,1,1,1
23,Yes,Yes,1018,Sales,45,4,Human Resources,1,4100,1,Male,89,1,1,Research Scientist,1,Divorced,34460.0,551360.0,1,Y,Yes,11,1,2,80,2,34,1,4,17,16,9,10
31,Yes,Yes,435,Software,22,4,Medical,1,589,3,Male,169,3,4,Manager,1,Divorced,22191.0,377247.0,3,Y,No,38,2,4,80,3,10,3,2,1,1,1,1
30,Yes,No,713,Support,49,4,Human Resources,1,4463,4,Female,166,4,4,Manufacturing Director,1,Divorced,16191.0,210483.0,0,Y,Yes,41,1,4,80,3,14,4,3,9,8,7,9
23,Yes,No,875,Hardware,42,4,Life Sciences,1,6216,3,Male,70,3,4,Human Resources,4,Divorced,37882.0,37882.0,2,Y,Yes,15,3,2,80,1,15,1,2,6,2,6,3
28,Yes,Yes,1042,Sales,19,1,Other,1,2848,2,Male,168,3,1,Developer,1,Divorced,2414.0,26554.0,1,Y,Yes,24,1,3,80,1,18,3,3,2,1,2,2
28,No,No,227,Software,24,3,Human Resources,1,6980,4,Female,32,1,1,Research Scientist,4,Single,4318.0,129540.0,8,Y,No,31,3,3,80,4,25,2,4,20,16,10,20
35,Yes,No,1053,Support,33,3,Marketing,1,7808,1,Male,93,4,2,Research Director,4,Divorced,43975.0,1099375.0,8,Y,Yes,25,4,2,80,1,28,4,4,19,12,11,15
19,Yes,Yes,869,Software,35,3,Other,1,2565,1,Female,63,3,1,Sales Executive,3,Divorced,20471.0,184239.0,6,Y,No,47,3,2,80,1,28,4,3,3,1,1,1
30,No,Yes,1255,Software,1,3,Other,1,7988,1,Male,188,4,3,Laboratory Technician,1,Single,44315.0,709040.0,3,Y,Yes,19,3,3,80,2,40,6,1,17,3,12,8
36,No,No,481,Software,26,1,Human Resources,1,9807,4,Male,79,2,3,Laboratory Technician,1,Married,6405.0,166530.0,1,Y,No,39,2,3,80,1,2,3,2,2,2,2,2
52,No,Yes,1171,Software,14,5,Technical Degree,1,3555,4,Female,107,3,2,Manager,1,Married,31573.0,473595.0,5,Y,No,6,3,1,80,2,26,5,2,25,14,10,5
30,No,Yes,331,Software,8,4,Technical Degree,1,4586,4,Female,116,4,2,Research Scientist,2,Divorced,50365.0,1108030.0,2,Y,No,45,3,2,80,4,14,3,2,5,5,1,5
26,Yes,No,128,Research & Development,36,2,Other,1,1392,2,Male,40,3,2,Manufacturing Director,4,Married,35218.0,352180.0,4,Y,Yes,45,2,1,80,2,36,3,2,35,27,32,16
45,Yes,Yes,1500,Research & Development,14,1,Life Sciences,1,1732,4,Female,151,2,1,Laboratory Technician,1,Divorced,32373.0,485595.0,7,Y,No,49,2,4,80,2,34,1,1,20,10,6,16
33,No,No,974,Support,37,4,Technical Degree,1,5000,1,Female,37,4,1,Sales Executive,2,Married,10001.0,200020.0,4,Y,No,31,3,4,80,2,16,6,3,9,9,3,4
41,Yes,No,1239,Support,25,4,Marketing,1,6163,3,Female,49,4,4,Manufacturing Director,1,Single,27217.0,408255.0,3,Y,Yes,40,4,1,80,2,27,4,1,1,1,1,1
21,Yes,Yes,1202,Software,17,4,Life Sciences,1,2459,2,Female,164,2,2,Human Resources,4,Divorced,12900.0,154800.0,1,Y,Yes,45,2,3,80,1,11,2,3,4,3,1,1
23,Yes,Yes,1095,Research & Development,26,5,Medical,1,9975,4,Male,70,2,3,Manufacturing Director,1,Single,15875.0,285750.0,5,Y,No,48,2,3,80,1,34,2,1,3,3,2,1
52,No,Yes,1013,Hardware,31,5,Technical Degree,1,3074,3,Female,55,2,3,Developer,3,Divorced,7844.0,94128.0,3,Y,No,13,4,1,80,3,5,2,3,2,1,1,2
45,No,Yes,1281,Support,29,1,Other,1,1721,2,Male,82,4,4,Manufacturing Director,4,Divorced,38647.0,115941.0,2,Y,Yes,33,1,2,80,1,36,5,1,13,5,9,12
25,No,Yes,1003,Sales,22,2,Human Resources,1,5082,4,Female,98,1,4,Manufacturing Director,1,Single,27434.0,768152.0,0,Y,No,18,4,4,80,3,31,2,1,21,15,13,2
57,Yes,Yes,1483,Sales,17,3,Life Sciences,1,6124,2,Male,150,3,5,Sales Executive,4,Single,43040.0,473440.0,1,Y,Yes,26,4,2,80,2,7,4,3,7,7,6,7
18,No,No,659,Human Resources,46,3,Technical Degree,1,3458,2,Male,56,3,2,Research Director,4,Divorced,36606.0,951756.0,4,Y,Yes,6,2,2,80,4,31,5,2,9,6,3,4
27,Yes,Yes,399,Hardware,7,3,Human Resources,1,4395,2,Male,105,3,5,Sales Representative,1,Single,23407.0,46814.0,1,Y,No,35,1,1,80,2,1,2,3,1,1,1,1
18,No,No,160,Software,26,1,Human Resources,1,3589,2,Female,77,3,4,Sales Executive,3,Divorced,6051.0,151275.0,8,Y,No,16,1,4,80,1,3,2,3,2,2,2,2
51,Yes,No,783,Support,31,4,Life Sciences,1,1730,3,Male,62,2,4,Manufacturing Director,4,Married,25611.0,204888.0,8,Y,No,2,2,2,80,4,40,5,2,38,30,2,36
23,Yes,Yes,1250,Hardware,12,2,Life Sciences,1,7602,1,Female,43,1,4,Manufacturing Director,4,Single,16051.0,369173.0,6,Y,No,37,2,4,80,2,1,2,1,1,1,1,1
30,No,Yes,268,Software,33,5,Human Resources,1,8512,1,Male,170,2,5,Healthcare Representative,3,Single,6946.0,55568.0,0,Y,No,8,3,3,80,1,21,3,2,21,12,17,16
37,No,No,632,Sales,37,2,Other,1,2215,4,Female,54,1,2,Human Resources,3,Divorced,12225.0,330075.0,4,Y,No,25,1,1,80,2,39,6,1,13,10,13,4
45,No,Yes,1185,Software,5,5,Life Sciences,1,3508,4,Male,129,3,3,Research Scientist,4,Divorced,8989.0,17978.0,5,Y,No,6,3,3,80,3,18,5,2,15,15,3,2
35,No,Yes,846,Support,47,3,Other,1,1194,1,Male,53,3,5,Sales Executive,1,Single,14543.0,130887.0,2,Y,Yes,44,1,2,80,3,12,1,3,3,1,1,1
44,Yes,No,586,Software,38,4,Other,1,7700,2,Female,197,4,2,Laboratory Technician,3,Divorced,40864.0,1225920.0,3,Y,Yes,13,1,3,80,1,16,2,2,9,6,8,5
23,Yes,Yes,614,Research & Development,19,1,Human Resources,1,3460,4,Male,131,4,3,Manufacturing Director,4,Single,32472.0,64944.0,2,Y,No,14,3,3,80,2,23,4,2,22,11,3,3
59,Yes,No,1261,Support,21,3,Life Sciences,1,8123,1,Male,121,1,5,Sales Executive,4,Married,26634.0,266340.0,0,Y,Yes,26,4,3,80,3,1,1,1,1,1,1,1
54,No,Yes,1133,Support,49,2,Human Resources,1,2533,3,Female,174,2,1,Research Scientist,3,Single,43388.0,86776.0,0,Y,No,26,3,1,80,2,4,4,4,2,1,1,2
26,No,No,1367,Sales,49,2,Other,1,7608,1,Female,155,1,1,Research Director,3,Married,44932.0,988504.0,8,Y,Yes,32,4,3,80,4,22,3,2,14,14,6,3
37,Yes,Yes,323,Research & Development,33,5,Technical Degree,1,2992,1,Female,72,2,3,Research Director,3,Divorced,6029.0,90435.0,7,Y,Yes,8,1,4,80,1,14,3,3,2,1,1,2
35,Yes,Yes,1201,Research & Development,27,2,Marketing,1,4027,3,Female,154,4,1,Sales Representative,1,Divorced,30504.0,305040.0,2,Y,No,40,2,3,80,1,32,1,3,19,15,16,2
34,Yes,No,526,Software,25,4,Human Resources,1,2323,2,Female,193,4,4,Sales Executive,2,Married,37558.0,488254.0,8,Y,No,24,1,2,80,3,23,6,4,5,2,2,1
45,Yes,Yes,1182,Hardware,42,5,Life Sciences,1,2991,1,Male,123,2,2,Developer,2,Divorced,22163.0,531912.0,6,Y,No,30,1,4,80,1,25,2,2,20,17,18,9
40,Yes,Yes,587,Hardware,41,2,Life Sciences,1,6667,2,Male,120,2,1,Manager,1,Single,49789.0,846413.0,4,Y,No,32,1,2,80,1,17,1,3,10,10,9,1
41,Yes,No,919,Hardware,41,3,Medical,1,85,2,Male,33,2,1,Manager,2,Married,3283.0,85358.0,3,Y,Yes,49,4,2,80,3,38,2,3,19,5,15,16
34,No,Yes,1154,Human Resources,6,4,Human Resources,1,9207,4,Female,62,1,4,Manager,3,Single,42809.0,428090.0,3,Y,No,39,4,2,80,4,21,3,4,16,2,2,3
18,Yes,Yes,1381,Support,41,3,Human Resources,1,1010,1,Male,130,1,1,Research Director,3,Divorced,22533.0,540792.0,3,Y,Yes,20,3,1,80,2,16,3,3,7,6,3,1
56,Yes,Yes,1202,Hardware,3,5,Human Resources,1,4951,1,Male,143,4,3,Sales Executive,4,Single,46941.0,516351.0,3,Y,Yes,45,3,3,80,2,33,2,1,10,10,8,5
50,No,Yes,973,Human Resources,49,4,Medical,1,2138,2,Female,44,4,4,Laboratory Technician,1,Married,20458.0,531908.0,8,Y,No,45,1,2,80,2,39,5,2,26,7,8,20
40,No,No,801,Hardware,6,2,Human Resources,1,2966,1,Male,181,4,4,Developer,2,Married,25800.0,25800.0,1,Y,No,23,3,2,80,4,4,6,4,1,1,1,1
60,Yes,No,1334,Human Resources,31,1,Marketing,1,3060,1,Female,69,2,2,Sales Executive,4,Divorced,31604.0,31604.0,5,Y,No,2,2,4,80,3,3,4,3,1,1,1,1
22,Yes,Yes,623,Support,15,4,Marketing,1,2275,2,Female,165,4,3,Laboratory Technician,1,Divorced,21039.0,399741.0,5,Y,No,18,3,3,80,2,1,4,3,1,1,1,1
33,No,No,551,Sales,5,4,Marketing,1,1072,4,Female,33,2,4,Research Scientist,2,Divorced,12413.0,86891.0,2,Y,No,42,3,1,80,1,29,1,4,29,2,24,8
39,Yes,Yes,787,Software,40,5,Other,1,9491,4,Male,98,2,4,Sales Executive,3,Single,31275.0,125100.0,8,Y,Yes,28,1,2,80,2,22,2,4,21,11,12,14
39,No,No,763,Hardware,42,5,Other,1,7599,2,Male,195,3,3,Sales Representative,1,Married,11681.0,93448.0,7,Y,Yes,25,3,4,80,1,1,6,1,1,1,1,1
39,Yes,Yes,865,Research & Development,15,1,Medical,1,301,3,Male,116,3,1,Sales Representative,4,Single,30449.0,182694.0,8,Y,No,45,1,1,80,4,24,1,1,6,1,1,6
44,No,Yes,604,Human Resources,34,1,Human Resources,1,863,4,Female,62,3,4,Laboratory Technician,1,Married,6608.0,198240.0,3,Y,Yes,31,3,2,80,4,3,1,2,1,1,1,1
40,Yes,No,1151,Human Resources,13,4,Human Resources,1,4593,2,Male,178,4,3,Sales Representative,4,Single,50575.0,1213800.0,4,Y,Yes,14,1,3,80,3,36,5,3,36,17,29,8
36,No,Yes,975,Human Resources,45,5,Other,1,1011,2,Female,63,3,4,Healthcare Representative,2,Married,20362.0,346154.0,2,Y,No,22,3,4,80,1,40,6,3,29,6,9,21
58,No,No,145,Software,3,4,Technical Degree,1,1318,4,Male,170,4,4,Sales Representative,1,Single,40225.0,603375.0,6,Y,Yes,40,2,1,80,1,30,6,1,27,24,9,1
57,No,No,866,Support,8,3,Life Sciences,1,2626,4,Female,60,3,3,Sales Executive,2,Divorced,16908.0,84540.0,1,Y,No,30,3,2,80,4,11,4,1,3,3,2,2
24,No,Yes,107,Research & Development,1,2,Other,1,7202,1,Female,190,2,5,Sales Executive,1,Married,32517.0,325170.0,4,Y,No,12,2,1,80,4,18,3,2,8,1,2,7
57,Yes,No,336,Research & Development,39,3,Other,1,9772,2,Male,43,2,3,Research Director,4,Divorced,34020.0,374220.0,7,Y,No,35,1,1,80,1,29,5,2,19,9,7,5
52,No,Yes,460,Software,35,1,Medical,1,7087,1,Female,30,3,5,Human Resources,2,Divorced,11457.0,68742.0,2,Y,No,13,4,2,80,3,34,3,4,12,5,7,10
60,No,Yes,702,Research & Development,8,1,Marketing,1,9959,2,Female,50,4,3,Research Scientist,2,Divorced,1183.0,29575.0,6,Y,No,49,2,4,80,2,9,2,3,8,7,8,8
44,No,Yes,308,Sales,1,4,Technical Degree,1,5010,2,Male,135,2,4,Developer,4,Single,11815.0,236300.0,1,Y,Yes,24,2,1,80,3,22,4,1,17,10,2,11
58,No,Yes,889,Software,3,4,Medical,1,7065,1,Female,102,2,2,Human Resources,4,Divorced,2859.0,28590.0,3,Y,Yes,10,4,2,80,1,2,1,2,1,1,1,1
58,Yes,Yes,709,Software,38,1,Technical Degree,1,2154,1,Male,105,1,5,Human Resources,1,Single,10879.0,97911.0,7,Y,No,7,4,1,80,2,20,6,4,5,1,5,2
49,No,No,494,Hardware,3,5,Life Sciences,1,6368,2,Male,135,2,2,Laboratory Technician,1,Single,39022.0,819462.0,4,Y,No,49,4,4,80,4,40,6,3,23,22,9,22
56,Yes,Yes,420,Sales,48,5,Life Sciences,1,3578,3,Female,70,2,4,Human Resources,4,Single,7406.0,125902.0,8,Y,No,28,2,3,80,3,30,3,1,29,21,25,12
28,No,Yes,1099,Hardware,8,4,Marketing,1,5567,2,Male,184,4,3,Research Director,3,Married,22206.0,288678.0,8,Y,No,43,1,4,80,2,4,5,3,3,2,2,1
36,No,No,832,Research & Development,7,2,Marketing,1,9730,3,Female,191,3,2,Manufacturing Director,1,Divorced,29687.0,831236.0,1,Y,No,26,2,2,80,4,4,2,3,1,1,1,1
27,No,Yes,1455,Software,45,3,Technical Degree,1,8676,2,Female,103,3,2,Sales Representative,1,Single,2107.0,2107.0,8,Y,Yes,42,1,3,80,4,32,4,1,1,1,1,1
50,Yes,No,458,Research & Development,27,1,Technical Degree,1,6924,1,Male,132,4,5,Sales Representative,2,Divorced,13844.0,318412.0,8,Y,Yes,44,1,4,80,1,8,6,3,5,3,2,2
59,Yes,No,816,Human Resources,5,1,Medical,1,9836,4,Female,160,3,5,Human Resources,2,Single,50255.0,854335.0,5,Y,No,9,3,1,80,4,37,4,1,21,18,21,4
54,Yes,Yes,854,Support,31,2,Human Resources,1,5694,4,Male,48,2,3,Sales Representative,2,Married,44346.0,620844.0,5,Y,Yes,22,4,2,80,1,8,4,4,1,1,1,1
44,No,Yes,140,Software,13,5,Other,1,3169,3,Female,135,4,3,Manager,4,Single,47561.0,380488.0,2,Y,No,32,4,1,80,2,23,2,1,12,6,3,11
32,Yes,Yes,470,Support,48,4,Medical,1,9507,2,Female,162,1,2,Manufacturing Director,1,Single,13724.0,96068.0,4,Y,Yes,37,3,4,80,1,8,2,4,4,4,2,3
40,No,No,128,Support,34,3,Marketing,1,6837,4,Male,97,2,3,Manufacturing Director,1,Married,47510.0,237550.0,6,Y,No,8,3,2,80,1,33,3,4,5,4,4,1
31,Yes,No,958,Hardware,7,2,Technical Degree,1,2732,3,Male,95,4,2,Human Resources,3,Divorced,49178.0,393424.0,6,Y,Yes,18,2,4,80,2,36,5,4,20,15,13,4
50,No,Yes,1133,Hardware,21,2,Marketing,1,2492,1,Male,114,4,4,Healthcare Representative,1,Single,46244.0,369952.0,1,Y,Yes,29,4,2,80,2,32,4,1,31,10,15,25
54,Yes,Yes,910,Human Resources,1,4,Human Resources,1,4374,1,Female,170,3,5,Laboratory Technician,4,Divorced,22375.0,134250.0,5,Y,Yes,22,4,3,80,1,28,3,4,14,14,7,13
25,No,No,1045,Software,7,4,Medical,1,5339,4,Male,33,3,3,Healthcare Representative,2,Divorced,42503.0,85006.0,6,Y,No,33,4,2,80,2,37,1,2,7,5,1,5
38,No,Yes,1246,Research & Development,26,5,Human Resources,1,9355,1,Male,86,1,5,Healthcare Representative,3,Divorced,47762.0,764192.0,8,Y,Yes,35,1,3,80,1,7,4,3,6,6,1,2
58,No,Yes,1485,Software,48,3,Human Resources,1,8099,1,Female,54,1,2,Human Resources,1,Divorced,35184.0,844416.0,1,Y,No,43,3,2,80,3,32,6,3,11,9,6,4
59,No,Yes,591,Sales,38,5,Human Resources,1,315,2,Female,100,2,4,Manager,1,Married,35671.0,499394.0,4,Y,Yes,4,3,3,80,2,25,2,4,4,4,1,4
42,Yes,Yes,1241,Hardware,40,1,Medical,1,3472,4,Male,64,1,4,Developer,2,Married,32760.0,982800.0,0,Y,Yes,6,1,1,80,2,20,6,3,11,7,11,9
44,Yes,Yes,227,Research & Development,37,1,Other,1,2206,2,Male,101,3,2,Laboratory Technician,3,Divorced,24137.0,72411.0,4,Y,No,38,3,2,80,1,35,1,4,1,1,1,1
28,Yes,Yes,1482,Hardware,41,2,Life Sciences,1,7530,1,Male,43,4,4,Research Director,2,Divorced,8001.0,64008.0,5,Y,No,21,3,2,80,4,26,5,2,7,1,7,4
20,Yes,Yes,1292,Human Resources,5,4,Other,1,1214,3,Female,177,1,5,Sales Representative,4,Married,50990.0,50990.0,0,Y,No,21,3,2,80,2,23,1,4,21,1,20,7
31,Yes,No,654,Research & Development,50,3,Marketing,1,7723,2,Male,196,3,2,Developer,1,Single,14550.0,421950.0,3,Y,Yes,27,3,1,80,3,8,4,1,4,4,2,4
56,No,No,1426,Human Resources,21,3,Technical Degree,1,8049,3,Female,111,2,4,Manager,3,Married,25450.0,279950.0,5,Y,No,49,4,3,80,2,34,1,1,28,17,14,1
49,No,Yes,393,Support,25,5,Human Resources,1,5220,1,Male,186,1,5,Healthcare Representative,3,Single,49175.0,98350.0,3,Y,Yes,41,4,1,80,4,22,6,2,12,9,2,10
30,No,Yes,755,Sales,28,1,Marketing,1,5343,2,Female,69,1,1,Laboratory Technician,4,Single,34279.0,685580.0,3,Y,No,42,4,4,80,1,33,3,4,5,4,4,3
51,Yes,Yes,202,Hardware,3,1,Human Resources,1,1332,4,Male,89,3,3,Sales Executive,2,Married,39989.0,839769.0,1,Y,No,24,3,1,80,1,24,1,1,10,7,9,3
43,Yes,Yes,846,Support,25,4,Human Resources,1,1221,2,Female,76,4,3,Laboratory Technician,3,Married,50553.0,606636.0,5,Y,No,19,4,1,80,4,3,6,4,1,1,1,1
45,Yes,Yes,1232,Support,30,3,Marketing,1,1257,3,Male,40,3,3,Laboratory Technician,1,Divorced,42082.0,378738.0,4,Y,No,13,2,3,80,1,28,2,1,12,2,5,5
51,Yes,Yes,248,Software,4,1,Life Sciences,1,7930,3,Male,51,2,2,Sales Representative,2,Divorced,13002.0,234036.0,7,Y,Yes,41,3,1,80,3,18,1,2,14,8,10,10
25,No,No,121,Research & Development,50,2,Life Sciences,1,4986,1,Female,105,1,1,Manufacturing Director,1,Single,50020.0,1300520.0,4,Y,No,32,1,2,80,1,22,1,4,8,3,7,2
60,Yes,Yes,685,Sales,27,3,Other,1,4523,4,Female,70,3,5,Laboratory Technician,1,Married,10469.0,230318.0,4,Y,Yes,36,4,3,80,4,8,2,2,3,2,3,1
31,Yes,Yes,553,Support,20,1,Marketing,1,9911,3,Female,66,1,2,Healthcare Representative,3,Married,6979.0,209370.0,7,Y,No,16,1,1,80,2,20,2,1,14,11,9,13
28,Yes,No,1429,Support,37,4,Human Resources,1,1579,4,Female,195,3,5,Research Director,1,Divorced,9027.0,45135.0,1,Y,No,5,4,4,80,2,15,6,2,11,7,3,8
43,Yes,Yes,1085,Sales,44,2,Marketing,1,7468,1,Male,148,2,5,Sales Representative,4,Single,5121.0,76815.0,2,Y,No,35,3,2,80,3,6,2,1,5,2,3,2
40,Yes,No,821,Support,49,4,Medical,1,267,3,Female,191,2,4,Human Resources,3,Married,18481.0,277215.0,3,Y,No,24,4,1,80,1,17,5,1,13,1,9,2
44,Yes,No,918,Human Resources,12,4,Marketing,1,2403,1,Female,101,1,4,Manager,4,Married,22932.0,114660.0,0,Y,Yes,20,1,4,80,3,16,6,2,9,8,9,1
51,No,Yes,450,Software,7,4,Human Resources,1,9716,2,Male,33,4,2,Manager,2,Single,24601.0,418217.0,7,Y,Yes,29,2,1,80,2,40,6,1,11,5,4,1
28,No,Yes,1181,Sales,9,3,Other,1,5295,1,Male,136,2,2,Human Resources,3,Married,25906.0,777180.0,7,Y,Yes,5,3,2,80,1,30,5,1,12,11,11,5
40,No,No,240,Software,49,1,Marketing,1,8353,4,Female,62,4,4,Laboratory Technician,2,Divorced,9447.0,113364.0,2,Y,No,26,3,1,80,1,37,6,1,11,9,1,8
34,No,Yes,1069,Support,3,4,Technical Degree,1,1052,1,Female,48,4,2,Developer,2,Divorced,24544.0,515424.0,4,Y,Yes,28,3,2,80,3,34,1,3,12,7,7,2
35,Yes,Yes,1086,Research & Development,14,2,Other,1,6909,2,Male,107,1,4,Human Resources,4,Single,46007.0,92014.0,8,Y,No,7,4,3,80,4,3,4,4,2,1,2,2
38,No,Yes,251,Human Resources,50,4,Other,1,3413,1,Female,165,2,5,Healthcare Representative,1,Divorced,11546.0,127006.0,8,Y,No,3,2,3,80,3,26,4,4,7,7,2,2
39,No,No,990,Software,45,1,Human Resources,1,7597,1,Male,91,3,1,Sales Executive,2,Married,9607.0,144105.0,0,Y,Yes,30,4,1,80,1,24,5,3,11,5,7,6
42,Yes,No,248,Hardware,11,1,Marketing,1,6554,4,Female,100,4,5,Research Director,1,Single,44961.0,179844.0,6,Y,Yes,17,3,1,80,4,10,4,1,8,2,1,1
41,No,No,915,Research & Development,39,2,Medical,1,8531,1,Male,138,2,2,Developer,2,Single,27146.0,624358.0,7,Y,Yes,5,4,1,80,2,31,3,2,5,5,1,3
39,Yes,Yes,978,Hardware,23,5,Medical,1,8280,1,Male,178,3,1,Developer,2,Married,7160.0,28640.0,1,Y,Yes,31,4,2,80,3,9,3,4,1,1,1,1
27,Yes,Yes,1217,Sales,23,4,Human Resources,1,8045,2,Female,31,1,4,Manager,3,Married,34200.0,752400.0,0,Y,Yes,35,2,1,80,4,32,1,1,14,11,9,4
57,No,Yes,153,Human Resources,49,4,Other,1,1451,1,Male,107,4,2,Research Director,2,Divorced,31145.0,872060.0,5,Y,No,48,2,1,80,1,30,1,4,20,7,14,18
35,No,Yes,978,Hardware,4,2,Life Sciences,1,8715,1,Female,47,1,5,Laboratory Technician,3,Married,27932.0,195524.0,2,Y,Yes,37,1,1,80,4,16,4,1,8,3,5,1
